Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Total,Total,NULL,3220,1895,425,415,45,185,255,30,125,165,,290,330,50,61,45,70,80,15,30,47
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1070,960,240,255,25,130,165,10,75,115,,170,205,56,65,51,68,81,10,35,25
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,60,60,20,10,*,*,5,*,5,*,,5,10,*,50,*,60,80,*,*,*
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,25,25,5,10,*,5,10,*,*,5,,5,10,86,80,86,60,80,*,*,*
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,50,30,10,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2395,1940,375,310,45,140,195,20,95,130,,195,255,51,62,48,63,81,15,35,41
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1220,865,190,145,20,70,80,10,60,55,,90,110,57,53,45,60,77,5,25,19
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,3630,2810,565,460,65,210,270,30,155,185,,285,365,53,59,47,62,80,20,65,32
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,10945,8165,2690,4695,445,2370,3240,230,1195,2215,,4450,4665,56,69,52,95,99,420,665,63
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,335,230,80,125,15,60,80,5,35,55,,115,120,54,66,52,92,99,*,10,*
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,155,95,40,40,5,10,20,5,10,10,,30,40,36,51,30,79,100,*,*,*
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,165,80,35,20,*,10,15,*,5,10,,20,20,45,71,45,100,100,*,*,*
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,10555,7810,2590,4555,385,2265,3145,220,1165,2120,,4340,4530,54,69,51,95,99,400,660,61
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4500,3210,1155,1670,165,840,1110,95,450,775,,1570,1660,56,66,52,94,99,150,245,62
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,25,20,15,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,15130,11070,3770,6240,550,3110,4265,320,1620,2900,,5925,6205,55,68,51,95,99,550,905,61
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,9045,5810,1500,3695,160,1930,2790,160,735,1865,,3215,3675,54,75,53,87,99,270,435,62
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,505,355,85,215,10,130,160,5,45,125,,195,215,63,74,60,89,100,15,20,59
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,245,140,35,85,*,55,65,5,10,55,,75,85,68,81,65,93,100,*,5,*
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,145,85,15,35,*,10,25,*,10,10,,25,35,31,64,29,75,100,5,10,63
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Female,NULL,8595,5635,1435,3710,125,1845,2735,160,795,1775,,3230,3690,52,74,50,87,99,315,485,65
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Male,NULL,3815,2395,695,1510,60,785,1125,55,325,745,,1315,1505,54,74,51,87,100,110,195,57
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,600,255,85,70,*,35,55,*,15,35,,65,70,50,74,50,92,97,*,5,*
Quarter 1 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Total,Total,NULL,13035,8300,2220,5300,190,2665,3915,225,1135,2555,,4615,5270,52,74,50,87,99,430,685,63
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3175,2380,1025,1185,80,585,800,65,290,560,,955,1060,53,67,51,80,89,100,140,73
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,155,125,55,50,5,25,40,*,10,25,,40,45,61,76,55,76,86,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,90,65,35,25,*,15,20,*,*,15,,20,20,64,76,64,80,84,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,180,100,35,45,*,20,30,*,15,20,,45,45,46,64,46,94,98,5,10,70
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,3090,2305,945,1225,80,590,845,60,290,570,,1000,1110,51,69,50,82,90,125,165,75
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1325,940,425,480,30,245,315,25,125,225,,415,445,54,66,50,87,93,50,70,73
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,180,105,70,30,*,10,20,*,10,10,,20,25,38,63,34,67,77,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4620,3365,1445,1740,110,845,1180,85,425,810,,1445,1580,52,68,50,83,91,175,235,74
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2890,2485,850,1505,170,685,995,85,390,645,,1295,1445,51,66,48,86,96,150,205,73
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,160,150,50,90,15,45,55,5,25,45,,75,85,60,65,57,85,95,*,5,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,95,85,40,35,5,15,25,*,5,15,,30,35,48,64,45,78,92,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,160,80,35,50,*,20,30,5,15,20,,45,50,40,64,36,86,100,10,15,71
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Female,NULL,2905,2480,845,1500,145,670,990,90,380,635,,1315,1450,49,66,47,88,97,180,240,76
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Male,NULL,1165,950,330,630,75,305,410,30,175,280,,555,610,55,65,50,88,97,65,85,78
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,185,100,45,35,*,20,25,*,10,15,,25,30,60,71,53,68,88,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Total,Total,NULL,4275,3535,1225,2170,225,990,1425,120,570,930,,1900,2095,51,66,48,88,97,250,325,77
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1025,710,425,445,35,235,330,15,95,225,,440,445,56,74,54,98,100,70,85,84
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,60,35,30,20,*,10,15,*,*,10,,20,20,61,83,61,100,100,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,20,20,10,*,*,5,*,*,*,,10,10,*,78,*,100,100,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,35,25,15,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1015,705,460,440,25,205,330,15,90,205,,430,435,50,76,49,98,100,65,80,82
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,450,290,170,170,20,95,120,5,40,90,,170,170,63,70,59,99,100,30,35,83
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,25,5,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,1495,1005,640,610,40,305,455,20,130,295,,600,610,54,74,52,99,100,95,115,82
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,12240,9045,3325,4820,255,2545,3480,260,1045,2420,,4780,4815,56,72,53,99,100,325,590,55
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,395,295,125,140,10,85,95,5,35,80,,135,140,66,69,62,98,100,10,10,73
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,185,130,60,55,*,30,45,*,10,30,,55,55,57,80,57,100,100,*,*,*
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,125,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,11800,8575,3115,4545,235,2340,3260,250,1010,2230,,4510,4545,54,72,52,99,100,330,585,56
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,5250,3710,1435,1850,85,995,1345,110,385,950,,1830,1850,56,73,54,99,100,165,270,61
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,45,15,15,5,*,*,5,*,*,*,,5,5,*,83,*,100,100,*,*,*
Quarter 1 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,17150,12330,4580,6415,320,3345,4620,360,1395,3190,,6360,6410,55,72,52,99,100,495,860,58
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,9810,6405,2905,2855,285,1305,1920,160,740,1220,,2585,2815,51,67,47,91,99,285,465,61
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,425,310,185,125,15,55,75,10,40,50,,115,120,49,62,45,91,98,10,15,50
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,205,125,75,45,5,20,25,*,20,20,,35,45,53,53,47,76,96,*,*,*
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,340,275,210,25,*,15,15,*,10,15,,25,25,56,63,52,93,100,*,*,*
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,9660,6360,2850,2865,255,1310,1930,165,740,1230,,2600,2835,50,67,47,91,99,290,470,61
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4335,2630,1280,1095,105,485,725,55,295,450,,1000,1080,49,66,45,92,99,120,190,63
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,100,65,60,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,14165,9095,4215,3970,365,1795,2660,220,1040,1680,,3610,3925,50,67,47,91,99,410,665,62
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,4935,3055,1210,1620,70,930,1240,75,280,885,,1600,1620,60,77,57,99,100,185,350,53
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,280,195,65,115,5,70,85,10,20,65,,110,115,65,73,59,98,100,5,10,58
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,150,85,35,45,*,35,35,*,5,30,,45,45,80,80,73,100,100,*,5,*
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,425,235,75,80,*,35,45,10,25,35,,80,80,47,56,44,98,100,15,30,54
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,5135,3265,1225,1735,65,975,1295,90,320,925,,1705,1735,58,75,55,98,100,190,390,49
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,2460,1470,605,725,30,400,535,35,150,375,,720,725,58,73,54,99,100,80,160,48
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Total,Total,NULL,7635,4765,1840,2470,100,1380,1835,125,470,1305,,2430,2465,58,74,55,98,100,265,550,48
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,415,375,110,275,*,150,205,10,60,145,,260,275,54,74,53,93,99,30,40,79
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,50,45,15,15,*,10,10,*,*,10,,15,15,69,85,69,100,100,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,20,15,*,10,*,*,5,*,*,*,,10,10,*,78,*,100,100,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Female,NULL,435,390,115,250,*,105,180,10,60,105,,235,245,43,73,43,95,100,20,35,56
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Male,NULL,205,195,55,145,*,95,110,10,30,90,,140,145,64,74,60,94,99,15,15,82
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Total,Total,NULL,640,585,170,395,*,200,290,20,90,195,,375,395,51,73,49,94,99,35,50,65
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,415,395,115,260,*,140,190,10,60,135,,255,260,54,74,52,99,100,15,25,52
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,25,25,15,10,*,5,5,*,*,5,,10,10,67,78,67,100,100,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,5,10,*,5,5,*,*,5,,10,10,75,88,75,100,100,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,15,15,*,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,400,375,105,240,*,115,175,10,55,110,,240,240,48,73,47,100,100,15,30,45
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,175,165,50,115,*,70,85,5,30,65,,115,115,60,72,58,97,100,5,15,43
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,575,540,155,355,*,185,260,15,85,175,,355,355,52,73,50,99,100,20,45,44
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1095,730,220,495,25,255,370,20,105,250,,470,495,55,75,54,95,100,85,110,78
Quarter 1 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,65,25,35,*,20,30,*,5,20,,35,35,64,83,64,94,100,*,5,*
