Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,105,60,25,35,*,20,20,*,5,20,,20,30,63,67,56,61,85,*,*,*
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,50,20,10,10,*,10,10,*,*,10,,5,10,82,83,82,42,83,*,*,*
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,95,35,20,15,*,5,5,*,5,5,,10,15,47,44,40,75,100,*,5,*
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1850,945,380,545,40,265,350,45,155,245,,320,460,52,64,48,59,84,40,80,52
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,910,435,195,245,20,130,165,15,70,120,,160,210,57,66,52,65,86,20,45,40
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2775,1380,575,795,60,395,510,55,225,360,,480,670,54,65,49,61,85,60,125,48
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,9835,7300,2570,4135,455,1925,2720,240,1155,1795,,3780,4105,52,66,49,91,99,400,615,65
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,310,250,90,120,10,65,85,5,30,60,,105,120,60,70,55,89,99,*,10,*
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,175,95,45,55,5,35,35,5,15,30,,45,55,70,61,60,85,98,*,*,*
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,140,50,15,15,*,5,10,*,5,5,,15,15,40,69,40,94,94,*,5,*
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,9590,7030,2420,3895,375,1780,2550,220,1110,1650,,3555,3865,51,65,47,91,99,390,610,64
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4030,2735,1120,1490,155,705,990,90,405,655,,1370,1480,53,66,49,92,99,155,230,68
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,30,25,20,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,13710,9830,3575,5400,535,2490,3550,310,1520,2310,,4940,5360,51,66,47,91,99,545,845,65
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,8785,6780,2040,3930,160,1800,2645,205,1010,1700,,3150,3865,48,67,45,80,98,310,540,58
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,470,385,110,215,25,110,155,5,50,110,,175,210,59,72,57,83,98,5,25,28
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,270,195,70,105,10,65,80,*,25,65,,80,105,66,73,64,76,98,*,10,*
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,135,75,30,40,*,15,25,*,10,15,,30,40,38,64,38,77,100,5,10,78
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Female,NULL,8095,6320,1820,3615,140,1560,2410,190,950,1475,,2900,3555,45,67,43,80,98,330,560,59
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Male,NULL,3675,2775,885,1505,65,725,990,85,395,685,,1210,1480,50,66,47,80,98,130,215,60
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,830,300,215,175,15,65,105,5,60,55,,160,175,40,60,35,91,99,5,15,36
Quarter 3 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Total,Total,NULL,12635,9405,2920,5305,215,2355,3510,285,1410,2220,,4275,5220,46,66,44,81,98,465,790,59
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2935,2145,955,1090,100,540,715,55,265,510,,925,965,55,66,51,85,89,115,145,80
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,135,95,40,55,*,25,35,*,10,25,,45,45,54,70,54,83,85,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,105,65,35,35,5,20,20,*,10,15,,25,30,67,65,56,79,82,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,200,115,55,25,*,10,15,*,5,10,,20,25,40,57,40,96,100,5,5,83
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2830,2050,890,1060,85,510,705,60,255,485,,900,940,53,67,50,85,89,120,150,82
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1175,805,365,415,30,190,260,20,110,175,,370,375,50,62,46,89,91,45,60,73
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,270,110,75,25,*,15,15,*,10,10,,25,25,57,52,48,93,96,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4310,2985,1340,1505,120,715,980,80,375,675,,1300,1350,52,65,49,86,89,170,215,79
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2805,2315,845,1420,195,645,895,80,390,605,,1260,1340,53,63,49,89,95,140,195,72
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,150,135,55,105,25,50,75,*,30,50,,95,100,63,68,62,88,95,*,5,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,85,80,30,45,10,25,25,*,20,20,,40,45,67,51,56,83,91,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,410,300,245,30,*,10,15,5,10,10,,30,30,36,50,32,93,100,5,10,70
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Female,NULL,2725,2200,845,1335,170,620,850,75,375,575,,1195,1265,53,64,49,89,95,145,195,73
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Male,NULL,1170,950,360,575,85,270,365,35,155,255,,530,555,55,63,52,92,97,75,100,74
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,465,315,275,40,5,10,25,*,10,10,,30,35,34,56,34,68,80,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Total,Total,NULL,4375,3470,1485,1955,260,900,1240,115,545,840,,1755,1860,53,63,50,90,95,220,295,74
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1345,1150,475,430,25,185,295,25,115,175,,385,430,46,68,43,89,100,55,75,70
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,90,85,40,40,5,15,30,*,5,15,,35,40,50,82,44,90,100,*,5,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,35,30,15,15,*,5,10,*,*,5,,10,15,50,85,50,92,100,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,45,30,15,10,*,*,*,*,5,*,,10,10,*,*,*,89,100,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1300,1125,455,420,30,165,275,25,120,155,,380,420,43,66,40,90,100,45,75,64
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,615,480,215,185,15,85,125,10,50,80,,165,185,49,68,46,89,100,30,40,76
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,1920,1610,670,605,45,250,400,35,170,235,,545,605,45,66,42,90,100,75,110,68
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,12330,8600,3745,4475,240,2300,3175,265,1020,2165,,4435,4470,54,71,51,99,100,290,530,55
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,385,280,130,145,10,85,105,5,30,75,,140,145,63,74,56,99,100,10,20,52
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,210,150,85,55,*,40,45,*,10,35,,55,55,70,82,65,98,100,*,*,*
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,15,10,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,135,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,12095,8210,3520,4180,220,2090,2945,245,970,1980,,4140,4175,53,70,50,99,100,295,535,55
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,5120,3395,1605,1715,95,900,1210,120,375,845,,1710,1715,56,71,52,100,100,150,255,60
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,75,20,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,17355,11665,5145,5915,315,3000,4170,365,1350,2835,,5870,5910,54,71,51,99,100,450,790,57
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,9300,5970,3000,2595,200,1215,1735,175,655,1150,,2300,2540,51,67,48,89,98,225,370,61
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,420,280,200,95,15,45,55,5,35,40,,80,90,56,59,51,83,98,*,10,*
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,235,135,95,45,*,15,25,*,10,10,,35,45,33,59,29,78,98,*,*,*
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,20,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,295,205,155,25,*,10,10,*,10,10,,25,25,45,48,36,92,92,*,5,*
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,9540,5865,2890,2550,175,1130,1655,180,690,1055,,2255,2500,48,65,44,88,98,225,385,58
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4000,2430,1360,925,85,455,620,60,235,415,,830,910,54,67,50,89,98,95,150,64
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,10,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,13640,8345,4275,3495,265,1590,2285,245,930,1480,,3095,3425,49,65,46,89,98,325,540,60
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,5665,4665,1815,1605,90,805,1100,85,340,755,,1530,1600,53,69,50,95,100,175,355,49
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,350,310,125,95,5,45,70,*,20,45,,95,95,52,72,49,98,100,5,15,41
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,190,160,75,40,*,30,30,*,5,25,,40,40,80,82,77,97,100,*,*,*
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,415,270,90,75,*,25,45,5,20,25,,75,75,36,61,32,100,100,15,30,46
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,5735,4605,1750,1635,80,790,1085,95,390,730,,1565,1630,51,66,47,96,100,215,410,53
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,2755,2140,870,680,35,335,470,35,140,315,,660,680,52,69,49,97,100,80,170,47
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Total,Total,NULL,8545,6780,2635,2330,115,1130,1560,135,535,1050,,2240,2325,51,67,47,96,100,295,580,51
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,580,515,155,260,*,145,190,10,60,145,,255,260,56,73,55,97,100,15,25,65
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,35,30,15,15,*,10,15,*,*,10,,15,15,63,81,63,100,100,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,20,5,10,*,5,5,*,*,5,,10,10,67,67,67,100,100,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,20,15,5,10,*,*,5,*,*,*,,10,10,*,70,*,90,100,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Female,NULL,545,480,135,260,*,140,195,10,55,140,,255,260,54,75,54,98,100,10,25,48
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Male,NULL,265,235,95,100,*,55,70,5,30,55,,100,100,55,67,54,98,99,10,10,89
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Total,Total,NULL,810,715,230,365,*,200,265,15,80,195,,355,360,55,73,54,98,100,20,35,59
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,595,485,175,265,5,140,185,10,70,130,,265,265,53,71,50,100,100,30,40,71
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,35,25,15,15,*,10,10,*,5,5,,15,15,50,63,44,100,100,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,15,5,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,40,20,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,555,445,160,235,*,125,165,10,60,115,,235,235,55,70,50,100,100,25,35,76
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,265,205,85,120,*,65,85,5,25,60,,120,120,54,73,51,100,100,10,15,69
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,825,650,245,355,5,190,250,15,90,175,,355,355,55,71,51,100,100,35,50,74
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1395,890,315,590,60,305,430,20,140,300,,500,585,57,73,56,85,99,55,90,59
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,90,55,25,35,5,20,30,*,5,20,,35,35,69,83,69,97,100,5,5,71
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,65,35,20,20,5,15,15,*,5,15,,20,20,88,77,81,82,100,*,*,*
Quarter 3 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05G,NHS NORTH STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
