Quarter,STP,STPName,CCG,CCGName,Provider,ProviderName,GroupType,VariableType,VariableA,VariableB,ReferralsReceived,FirstTreatment,EndedTreatedOnce,FinishedCourseTreatment,NotCaseness,Recovery,Improvement,Deterioration,NoReliableChange,ReliableRecovery,ProbDescMeanSession,FirstTreatment6WeeksFinishedCourse,FirstTreatment18WeeksFinishedCourse,RecoveryRate,ImprovementRate,ReliableRecoveryRate,FirstTreatment6WeeksFinishedCourseRate,FirstTreatment18WeeksFinishedCourseRate,CountAppropriatePairedADSM,CountADSMFinishedTreatment,PercentageAppropriatePairedADSM
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,70,45,15,10,*,5,10,*,*,5,,10,10,78,80,56,90,100,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,30,20,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,65,35,15,10,*,5,5,*,*,5,,5,10,63,75,63,75,100,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Gender,Female,NULL,1595,1105,325,325,10,140,200,25,95,130,,260,295,45,62,42,80,91,15,40,43
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Gender,Male,NULL,815,490,165,155,10,80,95,10,50,75,,120,145,55,61,52,79,94,5,15,54
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04C,NHS LEICESTER CITY CCG,All_Provider,nan,CCG,Total,Total,NULL,2410,1600,490,480,20,220,295,35,145,205,,380,440,48,62,45,79,92,25,55,45
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1840,1485,400,495,40,280,340,25,130,260,,300,400,61,68,57,61,80,25,60,43
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,120,90,25,30,5,10,15,*,15,10,,15,25,48,50,48,57,82,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,55,35,20,10,*,5,5,*,*,5,,5,10,60,55,50,64,100,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,80,40,15,10,*,*,*,*,*,*,,10,10,*,*,*,89,100,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,1755,1410,370,495,35,270,340,20,135,250,,310,410,59,69,54,63,82,25,60,45
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,920,680,210,230,15,115,140,20,70,105,,150,195,53,61,49,66,84,15,40,35
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QK1,"LEICESTER, LEICESTERSHIRE AND RUTLAND STP",04V,NHS WEST LEICESTERSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,2690,2095,585,730,50,390,485,40,200,355,,465,605,57,66,53,64,83,40,100,42
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,10130,7415,2525,4630,495,2230,3075,270,1265,2065,,4345,4600,54,66,50,94,99,430,690,63
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,350,245,90,110,15,65,75,*,30,55,,100,110,67,68,61,91,99,15,20,78
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,170,125,60,40,5,15,25,*,15,15,,35,40,52,59,52,87,100,*,*,*
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,165,55,25,25,*,10,15,*,5,10,,25,25,40,62,32,100,100,*,10,*
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,9970,7075,2350,4455,420,2090,2965,250,1215,1950,,4165,4425,52,67,48,94,99,430,675,64
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4160,2855,1125,1710,180,825,1125,100,480,760,,1615,1700,54,66,50,94,99,180,290,63
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,40,30,20,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QKK,OUR HEALTHIER SOUTH EAST LONDON STP,72Q,NHS SOUTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,14225,10000,3505,6180,605,2925,4095,350,1705,2715,,5795,6145,52,66,49,94,99,610,970,63
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,8905,6160,1785,3745,200,1755,2580,155,965,1675,,3170,3725,49,69,47,85,99,295,500,59
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,505,350,105,235,10,140,170,10,45,130,,200,235,62,73,58,84,100,10,20,55
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,280,180,60,95,5,55,70,*,15,55,,80,95,62,74,58,84,100,*,5,*
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,150,75,30,35,*,10,20,5,10,10,,30,35,31,53,31,86,100,*,5,*
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Female,NULL,7750,5535,1615,3630,165,1675,2500,165,920,1595,,3050,3610,48,69,46,84,99,320,535,60
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Male,NULL,3630,2420,770,1535,75,745,1070,55,380,715,,1310,1530,51,70,49,85,100,140,230,60
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,1395,615,210,145,10,55,85,10,45,50,,140,145,40,59,37,96,100,*,5,*
Quarter 2 2021/22,QKS,KENT AND MEDWAY STP,91Q,NHS KENT AND MEDWAY CCG,All_Provider,nan,CCG,Total,Total,NULL,12790,8580,2600,5320,250,2470,3660,235,1350,2360,,4505,5290,49,69,47,85,99,460,770,60
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,3025,2335,1085,1200,105,605,825,55,280,575,,990,1075,55,69,53,82,89,105,160,68
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,150,120,70,55,5,25,35,*,15,25,,40,45,55,63,53,78,87,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,115,80,45,25,*,15,20,*,5,15,,20,20,80,75,80,83,88,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,130,60,35,40,*,10,25,*,10,10,,35,35,30,64,30,92,95,10,10,75
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Female,NULL,2835,2170,975,1200,85,575,820,50,290,550,,1005,1090,51,68,49,84,91,135,195,69
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Male,NULL,1290,945,470,465,55,235,310,25,105,225,,400,425,57,67,55,87,92,50,65,79
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,250,100,60,25,5,5,15,*,5,5,,10,15,41,61,41,52,70,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,All_Provider,nan,CCG,Total,Total,NULL,4400,3225,1505,1695,145,820,1145,80,400,780,,1425,1535,53,68,50,84,91,185,260,72
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,2820,2465,835,1435,160,655,910,75,400,615,,1250,1345,52,63,48,87,94,145,185,77
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,220,205,75,85,10,50,60,*,25,45,,70,75,64,68,60,80,89,10,10,90
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,115,100,40,45,10,20,25,*,15,20,,35,45,57,52,54,82,98,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,90 and over,NULL,5,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Age,Under 18,NULL,130,70,20,40,*,20,25,*,15,20,,40,40,55,64,50,93,98,15,15,88
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Female,NULL,2615,2310,820,1405,130,630,890,60,410,585,,1240,1330,49,63,46,88,94,155,200,78
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Male,NULL,1255,1060,360,610,75,280,395,35,155,265,,545,585,53,65,49,90,96,95,110,87
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,255,110,40,40,5,20,30,*,*,20,,25,35,58,74,58,61,87,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,06N,NHS HERTS VALLEYS CCG,All_Provider,nan,CCG,Total,Total,NULL,4145,3495,1225,2055,210,930,1315,100,565,870,,1810,1945,50,64,47,88,95,255,315,81
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,1425,905,475,360,30,150,235,20,100,145,,355,360,46,65,44,99,100,30,45,70
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,95,75,35,30,*,15,20,*,5,10,,30,30,50,72,46,100,100,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,40,30,20,10,*,*,5,*,*,*,,10,10,*,75,*,100,100,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Age,Under 18,NULL,30,20,10,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Female,NULL,1345,865,465,345,25,145,220,20,105,135,,340,345,45,64,42,99,100,40,50,73
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Male,NULL,680,415,210,155,15,60,105,10,40,55,,155,155,43,69,41,99,100,10,20,61
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,5,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QM7,HERTFORDSHIRE AND WEST ESSEX STP,07H,NHS WEST ESSEX CCG,All_Provider,nan,CCG,Total,Total,NULL,2025,1285,675,500,40,205,330,30,145,190,,495,500,44,66,42,99,100,50,70,70
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,11985,8495,3595,4900,305,2535,3365,300,1215,2375,,4860,4900,55,69,52,99,100,330,615,54
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,400,330,130,140,15,80,110,5,25,80,,140,140,65,77,65,99,100,5,10,42
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,220,145,70,60,*,30,45,*,10,30,,60,60,53,74,52,100,100,*,*,*
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,5,*,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,120,10,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,11260,7925,3355,4680,265,2400,3275,285,1105,2270,,4640,4675,54,70,51,99,100,345,625,55
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,5350,3580,1610,1850,110,945,1225,120,495,870,,1835,1850,54,66,50,99,100,170,290,58
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,60,15,10,5,*,5,*,*,*,*,,5,5,71,*,*,100,100,*,*,*
Quarter 2 2021/22,QMF,EAST LONDON HEALTH & CARE PARTNERSHIP (STP),A3A8R,NHS NORTH EAST LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,16740,11560,4995,6555,370,3360,4520,400,1600,3155,,6500,6550,54,69,51,99,100,515,915,56
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,9370,5845,2980,2735,290,1255,1765,185,760,1165,,2485,2685,51,65,48,91,98,220,395,56
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,445,290,165,105,10,45,65,10,30,40,,90,100,50,62,45,89,99,5,10,67
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,260,150,80,50,10,25,35,*,15,25,,45,50,66,68,56,88,98,*,*,*
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,90 and over,NULL,20,5,5,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Age,Under 18,NULL,210,130,170,25,*,15,20,*,5,15,,25,25,64,80,64,100,100,*,*,*
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Female,NULL,8995,5635,2935,2705,260,1215,1760,175,745,1130,,2450,2665,50,65,46,91,98,255,430,59
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Male,NULL,4115,2355,1325,1030,110,485,665,65,290,440,,940,1010,53,65,48,91,98,95,160,59
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,40,40,30,10,*,*,*,*,5,*,,10,10,*,*,*,100,100,*,*,*
Quarter 2 2021/22,QMJ,NORTH LONDON PARTNERS IN HEALTH & CARE (STP),93C,NHS NORTH CENTRAL LONDON CCG,All_Provider,nan,CCG,Total,Total,NULL,13240,8070,4320,3765,370,1710,2440,240,1040,1580,,3420,3700,50,65,47,91,98,350,595,59
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,6025,3825,1620,1580,90,830,1110,70,335,775,,1555,1580,56,70,52,98,100,190,320,59
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,390,270,110,110,5,75,80,*,25,65,,110,110,71,74,64,98,100,*,20,*
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,215,130,60,30,*,20,25,*,5,20,,30,30,69,74,66,100,100,*,5,*
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,90 and over,NULL,10,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Age,Under 18,NULL,325,160,85,70,*,35,45,5,20,30,,70,70,49,65,44,100,100,10,25,36
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Female,NULL,6045,3825,1620,1665,75,855,1180,75,345,810,,1640,1660,54,71,51,98,100,215,390,55
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Male,NULL,2865,1720,720,715,40,380,490,30,170,345,,695,710,56,69,51,97,100,75,145,52
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QMM,NORFOLK AND WAVENEY HEALTH & CARE PARTNERSHIP (STP),26A,NHS NORFOLK AND WAVENEY CCG,All_Provider,nan,CCG,Total,Total,NULL,8955,5570,2355,2385,115,1240,1675,105,515,1155,,2335,2380,55,70,51,98,100,290,535,54
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,565,435,150,245,*,130,175,10,55,125,,240,240,54,72,52,98,99,15,25,54
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,30,25,5,25,*,15,20,*,*,15,,25,25,70,96,70,100,100,*,*,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,20,20,10,10,*,5,10,*,*,5,,10,10,64,73,64,100,100,*,*,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Age,Under 18,NULL,20,15,*,5,*,*,*,*,*,*,,5,5,*,*,*,100,100,*,*,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Female,NULL,520,395,130,225,*,110,165,10,50,105,,220,225,49,73,48,98,99,15,30,50
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Male,NULL,270,220,75,130,*,80,95,10,25,75,,130,130,60,74,59,99,100,*,10,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Gender,Not known/Not specified/Not recorded,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,04Y,NHS CANNOCK CHASE CCG,All_Provider,nan,CCG,Total,Total,NULL,790,615,205,355,*,190,260,15,75,180,,350,350,53,74,52,98,99,20,40,50
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,18 to 64,NULL,560,465,150,270,5,125,190,10,70,120,,265,270,48,70,46,99,100,15,20,71
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,65 to 74,NULL,55,45,15,15,*,10,15,*,*,10,,15,15,65,82,65,94,100,*,*,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,75 to 89,NULL,15,15,10,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
Quarter 2 2021/22,QNC,STAFFORDSHIRE & STOKE ON TRENT STP,05D,NHS EAST STAFFORDSHIRE CCG,All_Provider,nan,CCG,Age,90 and over,NULL,*,*,*,*,*,*,*,*,*,*,,*,*,*,*,*,*,*,*,*,*
